	drug	cell line	time point	drug dose	count
20148	MW-SHH-250	A549	24	0.63	9
20149	MW-SHH-250	A549	24	10.0	9
20150	MW-SHH-250	A549	24	2.5	8
20151	MW-SHH-250	A549	6	0.159999996424	9
20152	MW-SHH-250	A549	6	0.3700000047680001	3
20153	MW-SHH-250	A549	6	0.629999995232	9
20154	MW-SHH-250	A549	6	1.1100000143100002	3
20155	MW-SHH-250	A549	6	10.0	12
20156	MW-SHH-250	A549	6	2.5	9
20157	MW-SHH-250	A549	6	3.32999992371	3
20158	MW-SHH-250	HA1E	24	0.16	6
20159	MW-SHH-250	HA1E	24	0.3700000047680001	3
20160	MW-SHH-250	HA1E	24	0.63	6
20161	MW-SHH-250	HA1E	24	1.1100000143100002	3
20162	MW-SHH-250	HA1E	24	10.0	8
20163	MW-SHH-250	HA1E	24	2.5	6
20164	MW-SHH-250	HA1E	24	3.32999992371	3
20165	MW-SHH-250	HA1E	6	0.159999996424	6
20166	MW-SHH-250	HA1E	6	0.629999995232	6
20167	MW-SHH-250	HA1E	6	10.0	6
20168	MW-SHH-250	HA1E	6	2.5	6
20169	MW-SHH-250	HCC515	24	0.16	9
20170	MW-SHH-250	HCC515	24	0.63	9
20171	MW-SHH-250	HCC515	24	10.0	9
20172	MW-SHH-250	HCC515	24	2.5	9
20173	MW-SHH-250	HCC515	6	0.16	9
20174	MW-SHH-250	HCC515	6	0.63	9
20175	MW-SHH-250	HCC515	6	10.0	9
20176	MW-SHH-250	HCC515	6	2.5	9
20177	MW-SHH-250	HEPG2	24	0.16	9
20178	MW-SHH-250	HEPG2	24	0.63	9
20179	MW-SHH-250	HEPG2	24	10.0	9
20180	MW-SHH-250	HEPG2	24	2.5	9
20181	MW-SHH-250	HEPG2	6	0.3700000047680001	9
20182	MW-SHH-250	HEPG2	6	1.1100000143100002	9
20183	MW-SHH-250	HEPG2	6	10.0	9
20184	MW-SHH-250	HEPG2	6	3.32999992371	9
20185	MW-SHH-250	HT29	24	0.160000	9
20186	MW-SHH-250	HT29	24	0.3700000047680001	3
20187	MW-SHH-250	HT29	24	0.630000	9
20188	MW-SHH-250	HT29	24	1.1100000143100002	3
20189	MW-SHH-250	HT29	24	10.0	3
20190	MW-SHH-250	HT29	24	10.000000	9
20191	MW-SHH-250	HT29	24	2.500000	9
20192	MW-SHH-250	HT29	24	3.32999992371	3
20193	MW-SHH-250	HT29	6	0.159999996424	9
20194	MW-SHH-250	HT29	6	0.629999995232	9
20195	MW-SHH-250	HT29	6	10.0	9
20196	MW-SHH-250	HT29	6	2.5	9
20197	MW-SHH-250	JURKAT	24	0.160000	3
20198	MW-SHH-250	JURKAT	24	0.370000	3
20199	MW-SHH-250	JURKAT	24	0.3700000047680001	3
20200	MW-SHH-250	JURKAT	24	0.630000	3
20201	MW-SHH-250	JURKAT	24	1.110000	3
20202	MW-SHH-250	JURKAT	24	1.1100000143100002	3
20203	MW-SHH-250	JURKAT	24	10.0	3
20204	MW-SHH-250	JURKAT	24	10.000000	6
20205	MW-SHH-250	JURKAT	24	2.500000	3
20206	MW-SHH-250	JURKAT	24	3.32999992371	3
20207	MW-SHH-250	JURKAT	24	3.330000	3
20208	MW-SHH-250	JURKAT	6	0.160000	6
20209	MW-SHH-250	JURKAT	6	0.3700000047680001	3
20210	MW-SHH-250	JURKAT	6	0.630000	6
20211	MW-SHH-250	JURKAT	6	1.1100000143100002	3
20212	MW-SHH-250	JURKAT	6	10.0	3
20213	MW-SHH-250	JURKAT	6	10.000000	6
20214	MW-SHH-250	JURKAT	6	2.500000	5
20215	MW-SHH-250	JURKAT	6	3.32999992371	3
20216	MW-SHH-250	MCF7	24	0.16	3
20217	MW-SHH-250	MCF7	24	0.63	3
20218	MW-SHH-250	MCF7	24	10.0	3
20219	MW-SHH-250	MCF7	24	2.5	3
20220	MW-SHH-250	MCF7	6	0.159999996424	9
20221	MW-SHH-250	MCF7	6	0.3700000047680001	3
20222	MW-SHH-250	MCF7	6	0.629999995232	9
20223	MW-SHH-250	MCF7	6	1.1100000143100002	3
20224	MW-SHH-250	MCF7	6	10.0	12
20225	MW-SHH-250	MCF7	6	2.5	9
20226	MW-SHH-250	MCF7	6	3.32999992371	3
20227	MW-SHH-250	PC3	24	0.159999996424	3
20228	MW-SHH-250	PC3	24	0.160000	9
20229	MW-SHH-250	PC3	24	0.629999995232	3
20230	MW-SHH-250	PC3	24	0.630000	9
20231	MW-SHH-250	PC3	24	10.0	3
20232	MW-SHH-250	PC3	24	10.000000	9
20233	MW-SHH-250	PC3	24	2.5	3
20234	MW-SHH-250	PC3	24	2.500000	9
20235	MW-SHH-250	PC3	6	0.159999996424	3
20236	MW-SHH-250	PC3	6	0.3700000047680001	9
20237	MW-SHH-250	PC3	6	0.629999995232	3
20238	MW-SHH-250	PC3	6	1.1100000143100002	9
20239	MW-SHH-250	PC3	6	10.0	10
20240	MW-SHH-250	PC3	6	2.5	3
20241	MW-SHH-250	PC3	6	3.32999992371	9
20242	MW-SHH-250	U266	24	0.3700000047680001	9
20243	MW-SHH-250	U266	24	1.1100000143100002	9
20244	MW-SHH-250	U266	24	10.0	9
20245	MW-SHH-250	U266	24	3.32999992371	9
20246	MW-SHH-250	U266	6	0.159999996424	9
20247	MW-SHH-250	U266	6	0.629999995232	9
20248	MW-SHH-250	U266	6	10.0	9
20249	MW-SHH-250	U266	6	2.5	9
20250	MW-SHH-28	A375	24	0.159999996424	9
20251	MW-SHH-28	A375	24	0.16	9
20252	MW-SHH-28	A375	24	0.629999995232	9
20253	MW-SHH-28	A375	24	0.63	9
20254	MW-SHH-28	A375	24	10.0	17
20255	MW-SHH-28	A375	24	2.5	18
20256	MW-SHH-28	A375	6	0.159999996424	9
20257	MW-SHH-28	A375	6	0.629999995232	9
20258	MW-SHH-28	A375	6	10.0	9
20259	MW-SHH-28	A375	6	2.5	8
20260	MW-SHH-28	A549	24	0.159999996424	9
20261	MW-SHH-28	A549	24	0.629999995232	9
20262	MW-SHH-28	A549	24	10.0	9
20263	MW-SHH-28	A549	24	2.5	9
20264	MW-SHH-28	A549	6	0.159999996424	9
20265	MW-SHH-28	A549	6	0.3700000047680001	3
20266	MW-SHH-28	A549	6	0.629999995232	9
20267	MW-SHH-28	A549	6	1.1100000143100002	3
20268	MW-SHH-28	A549	6	10.0	11
20269	MW-SHH-28	A549	6	2.5	9
20270	MW-SHH-28	A549	6	3.32999992371	3
20271	MW-SHH-28	HA1E	24	0.159999996424	6
20272	MW-SHH-28	HA1E	24	0.3700000047680001	3
20273	MW-SHH-28	HA1E	24	0.629999995232	6
20274	MW-SHH-28	HA1E	24	1.1100000143100002	3
20275	MW-SHH-28	HA1E	24	10.0	9
20276	MW-SHH-28	HA1E	24	2.5	6
20277	MW-SHH-28	HA1E	24	3.32999992371	3
20278	MW-SHH-28	HA1E	6	0.159999996424	6
20279	MW-SHH-28	HA1E	6	0.629999995232	6
20280	MW-SHH-28	HA1E	6	10.0	6
20281	MW-SHH-28	HA1E	6	2.5	6
20282	MW-SHH-28	HCC515	24	0.16	9
20283	MW-SHH-28	HCC515	24	0.63	9
20284	MW-SHH-28	HCC515	24	10.0	9
20285	MW-SHH-28	HCC515	24	2.5	9
20286	MW-SHH-28	HCC515	6	0.16	9
20287	MW-SHH-28	HCC515	6	0.63	9
20288	MW-SHH-28	HCC515	6	10.0	9
20289	MW-SHH-28	HCC515	6	2.5	9
20290	MW-SHH-28	HEPG2	24	0.16	9
20291	MW-SHH-28	HEPG2	24	0.63	9
20292	MW-SHH-28	HEPG2	24	10.0	9
20293	MW-SHH-28	HEPG2	24	2.5	9
20294	MW-SHH-28	HEPG2	6	0.3700000047680001	9
20295	MW-SHH-28	HEPG2	6	1.1100000143100002	9
20296	MW-SHH-28	HEPG2	6	10.0	9
20297	MW-SHH-28	HEPG2	6	3.32999992371	9
20298	MW-SHH-28	HT29	24	0.159999996424	9
20299	MW-SHH-28	HT29	24	0.3700000047680001	3
20300	MW-SHH-28	HT29	24	0.629999995232	9
20301	MW-SHH-28	HT29	24	1.1100000143100002	3
20302	MW-SHH-28	HT29	24	10.0	12
20303	MW-SHH-28	HT29	24	2.5	9
20304	MW-SHH-28	HT29	24	3.32999992371	3
20305	MW-SHH-28	HT29	6	0.159999996424	9
20306	MW-SHH-28	HT29	6	0.629999995232	9
20307	MW-SHH-28	HT29	6	10.0	9
20308	MW-SHH-28	HT29	6	2.5	9
20309	MW-SHH-28	JURKAT	24	0.160000	3
20310	MW-SHH-28	JURKAT	24	0.370000	3
20311	MW-SHH-28	JURKAT	24	0.3700000047680001	3
20312	MW-SHH-28	JURKAT	24	0.630000	3
20313	MW-SHH-28	JURKAT	24	1.110000	3
20314	MW-SHH-28	JURKAT	24	1.1100000143100002	3
20315	MW-SHH-28	JURKAT	24	10.0	3
20316	MW-SHH-28	JURKAT	24	10.000000	6
20317	MW-SHH-28	JURKAT	24	2.500000	3
20318	MW-SHH-28	JURKAT	24	3.32999992371	3
20319	MW-SHH-28	JURKAT	24	3.330000	3
20320	MW-SHH-28	JURKAT	6	0.160000	6
20321	MW-SHH-28	JURKAT	6	0.3700000047680001	3
20322	MW-SHH-28	JURKAT	6	0.630000	6
20323	MW-SHH-28	JURKAT	6	1.1100000143100002	3
20324	MW-SHH-28	JURKAT	6	10.0	3
20325	MW-SHH-28	JURKAT	6	10.000000	6
20326	MW-SHH-28	JURKAT	6	2.500000	6
20327	MW-SHH-28	JURKAT	6	3.32999992371	3
20328	MW-SHH-28	MCF7	24	0.16	3
20329	MW-SHH-28	MCF7	24	0.63	3
20330	MW-SHH-28	MCF7	24	10.0	3
20331	MW-SHH-28	MCF7	24	2.5	3
20332	MW-SHH-28	MCF7	6	0.159999996424	9
20333	MW-SHH-28	MCF7	6	0.3700000047680001	1
20334	MW-SHH-28	MCF7	6	0.629999995232	9
20335	MW-SHH-28	MCF7	6	1.1100000143100002	2
20336	MW-SHH-28	MCF7	6	10.0	11
20337	MW-SHH-28	MCF7	6	2.5	9
20338	MW-SHH-28	MCF7	6	3.32999992371	2
20339	MW-SHH-28	PC3	24	0.159999996424	12
20340	MW-SHH-28	PC3	24	0.629999995232	10
20341	MW-SHH-28	PC3	24	10.0	11
20342	MW-SHH-28	PC3	24	2.5	11
20343	MW-SHH-28	PC3	6	0.159999996424	3
20344	MW-SHH-28	PC3	6	0.3700000047680001	9
20345	MW-SHH-28	PC3	6	0.629999995232	3
20346	MW-SHH-28	PC3	6	1.1100000143100002	8
20347	MW-SHH-28	PC3	6	10.0	12
20348	MW-SHH-28	PC3	6	2.5	3
20349	MW-SHH-28	PC3	6	3.32999992371	9
20350	MW-SHH-28	U266	24	0.3700000047680001	9
20351	MW-SHH-28	U266	24	1.1100000143100002	9
20352	MW-SHH-28	U266	24	10.0	9
20353	MW-SHH-28	U266	24	3.32999992371	9
20354	MW-SHH-28	U266	6	0.159999996424	8
20355	MW-SHH-28	U266	6	0.629999995232	9
20356	MW-SHH-28	U266	6	10.0	8
20357	MW-SHH-28	U266	6	2.5	9
20358	MW-SHH-54	A375	24	0.16	18
20359	MW-SHH-54	A375	24	0.63	18
20360	MW-SHH-54	A375	24	10.0	18
20361	MW-SHH-54	A375	24	2.5	18
20362	MW-SHH-54	A375	6	0.159999996424	7
20363	MW-SHH-54	A375	6	0.629999995232	9
20364	MW-SHH-54	A375	6	10.0	9
20365	MW-SHH-54	A375	6	2.5	9
20366	MW-SHH-54	A549	24	0.16	8
20367	MW-SHH-54	A549	24	0.63	9
20368	MW-SHH-54	A549	24	10.0	9
20369	MW-SHH-54	A549	24	2.5	8
20370	MW-SHH-54	A549	6	0.159999996424	9
20371	MW-SHH-54	A549	6	0.3700000047680001	3
20372	MW-SHH-54	A549	6	0.629999995232	9
20373	MW-SHH-54	A549	6	1.1100000143100002	3
20374	MW-SHH-54	A549	6	10.0	11
20375	MW-SHH-54	A549	6	2.5	9
20376	MW-SHH-54	A549	6	3.32999992371	3
20377	MW-SHH-54	HA1E	24	0.16	6
20378	MW-SHH-54	HA1E	24	0.3700000047680001	3
20379	MW-SHH-54	HA1E	24	0.63	6
20380	MW-SHH-54	HA1E	24	1.1100000143100002	3
20381	MW-SHH-54	HA1E	24	10.0	9
20382	MW-SHH-54	HA1E	24	2.5	6
20383	MW-SHH-54	HA1E	24	3.32999992371	3
20384	MW-SHH-54	HA1E	6	0.159999996424	6
20385	MW-SHH-54	HA1E	6	0.629999995232	6
20386	MW-SHH-54	HA1E	6	10.0	6
20387	MW-SHH-54	HA1E	6	2.5	6
20388	MW-SHH-54	HCC515	24	0.16	7
20389	MW-SHH-54	HCC515	24	0.63	9
20390	MW-SHH-54	HCC515	24	10.0	9
20391	MW-SHH-54	HCC515	24	2.5	8
20392	MW-SHH-54	HCC515	6	0.16	8
20393	MW-SHH-54	HCC515	6	0.63	8
20394	MW-SHH-54	HCC515	6	10.0	9
20395	MW-SHH-54	HCC515	6	2.5	9
20396	MW-SHH-54	HEPG2	24	0.16	8
20397	MW-SHH-54	HEPG2	24	0.63	9
20398	MW-SHH-54	HEPG2	24	10.0	9
20399	MW-SHH-54	HEPG2	24	2.5	9
20400	MW-SHH-54	HEPG2	6	0.3700000047680001	9
20401	MW-SHH-54	HEPG2	6	1.1100000143100002	9
20402	MW-SHH-54	HEPG2	6	10.0	9
20403	MW-SHH-54	HEPG2	6	3.32999992371	9
20404	MW-SHH-54	HT29	24	0.160000	5
20405	MW-SHH-54	HT29	24	0.3700000047680001	2
20406	MW-SHH-54	HT29	24	0.630000	7
20407	MW-SHH-54	HT29	24	1.1100000143100002	3
20408	MW-SHH-54	HT29	24	10.0	3
20409	MW-SHH-54	HT29	24	10.000000	9
20410	MW-SHH-54	HT29	24	2.500000	8
20411	MW-SHH-54	HT29	24	3.32999992371	3
20412	MW-SHH-54	HT29	6	0.159999996424	6
20413	MW-SHH-54	HT29	6	0.629999995232	9
20414	MW-SHH-54	HT29	6	10.0	9
20415	MW-SHH-54	HT29	6	2.5	9
20416	MW-SHH-54	JURKAT	24	0.160000	3
20417	MW-SHH-54	JURKAT	24	0.370000	3
20418	MW-SHH-54	JURKAT	24	0.3700000047680001	3
20419	MW-SHH-54	JURKAT	24	0.630000	3
20420	MW-SHH-54	JURKAT	24	1.110000	3
20421	MW-SHH-54	JURKAT	24	1.1100000143100002	3
20422	MW-SHH-54	JURKAT	24	10.0	3
20423	MW-SHH-54	JURKAT	24	10.000000	6
20424	MW-SHH-54	JURKAT	24	2.500000	3
20425	MW-SHH-54	JURKAT	24	3.32999992371	3
20426	MW-SHH-54	JURKAT	24	3.330000	3
20427	MW-SHH-54	JURKAT	6	0.160000	5
20428	MW-SHH-54	JURKAT	6	0.3700000047680001	3
20429	MW-SHH-54	JURKAT	6	0.630000	6
20430	MW-SHH-54	JURKAT	6	1.1100000143100002	3
20431	MW-SHH-54	JURKAT	6	10.0	3
20432	MW-SHH-54	JURKAT	6	10.000000	6
20433	MW-SHH-54	JURKAT	6	2.500000	6
20434	MW-SHH-54	JURKAT	6	3.32999992371	3
20435	MW-SHH-54	MCF7	24	0.16	3
20436	MW-SHH-54	MCF7	24	0.63	3
20437	MW-SHH-54	MCF7	24	10.0	3
20438	MW-SHH-54	MCF7	24	2.5	3
20439	MW-SHH-54	MCF7	6	0.159999996424	8
20440	MW-SHH-54	MCF7	6	0.3700000047680001	3
20441	MW-SHH-54	MCF7	6	0.629999995232	8
20442	MW-SHH-54	MCF7	6	1.1100000143100002	3
20443	MW-SHH-54	MCF7	6	10.0	12
20444	MW-SHH-54	MCF7	6	2.5	9
20445	MW-SHH-54	MCF7	6	3.32999992371	3
20446	MW-SHH-54	PC3	24	0.159999996424	12
20447	MW-SHH-54	PC3	24	0.629999995232	12
20448	MW-SHH-54	PC3	24	10.0	12
20449	MW-SHH-54	PC3	24	2.5	12
20450	MW-SHH-54	PC3	6	0.159999996424	2
20451	MW-SHH-54	PC3	6	0.3700000047680001	9
20452	MW-SHH-54	PC3	6	0.629999995232	2
20453	MW-SHH-54	PC3	6	1.1100000143100002	9
20454	MW-SHH-54	PC3	6	10.0	12
20455	MW-SHH-54	PC3	6	2.5	3
20456	MW-SHH-54	PC3	6	3.32999992371	9
20457	MW-SHH-54	U266	24	0.3700000047680001	9
20458	MW-SHH-54	U266	24	1.1100000143100002	8
20459	MW-SHH-54	U266	24	10.0	9
20460	MW-SHH-54	U266	24	3.32999992371	9
20461	MW-SHH-54	U266	6	0.159999996424	9
20462	MW-SHH-54	U266	6	0.629999995232	9
20463	MW-SHH-54	U266	6	10.0	9
20464	MW-SHH-54	U266	6	2.5	9
20465	MW-SHH-61	A375	24	0.159999996424	8
20466	MW-SHH-61	A375	24	0.16	8
20467	MW-SHH-61	A375	24	0.629999995232	9
20468	MW-SHH-61	A375	24	0.63	9
20469	MW-SHH-61	A375	24	10.0	18
20470	MW-SHH-61	A375	24	2.5	17
20471	MW-SHH-61	A375	6	0.159999996424	9
20472	MW-SHH-61	A375	6	0.629999995232	8
20473	MW-SHH-61	A375	6	10.0	8
20474	MW-SHH-61	A375	6	2.5	9
20475	MW-SHH-61	A549	24	0.159999996424	8
20476	MW-SHH-61	A549	24	0.629999995232	8
20477	MW-SHH-61	A549	24	10.0	6
20478	MW-SHH-61	A549	24	2.5	9
20479	MW-SHH-61	A549	6	0.159999996424	8
20480	MW-SHH-61	A549	6	0.3700000047680001	3
20481	MW-SHH-61	A549	6	0.629999995232	8
20482	MW-SHH-61	A549	6	1.1100000143100002	3
20483	MW-SHH-61	A549	6	10.0	12
20484	MW-SHH-61	A549	6	2.5	9
20485	MW-SHH-61	A549	6	3.32999992371	3
20486	MW-SHH-61	HA1E	24	0.159999996424	6
20487	MW-SHH-61	HA1E	24	0.3700000047680001	3
20488	MW-SHH-61	HA1E	24	0.629999995232	5
20489	MW-SHH-61	HA1E	24	1.1100000143100002	3
20490	MW-SHH-61	HA1E	24	10.0	9
20491	MW-SHH-61	HA1E	24	2.5	5
20492	MW-SHH-61	HA1E	24	3.32999992371	3
20493	MW-SHH-61	HA1E	6	0.159999996424	6
20494	MW-SHH-61	HA1E	6	0.629999995232	6
20495	MW-SHH-61	HA1E	6	10.0	6
20496	MW-SHH-61	HA1E	6	2.5	6
20497	MW-SHH-61	HCC515	24	0.16	9
20498	MW-SHH-61	HCC515	24	0.63	9
20499	MW-SHH-61	HCC515	24	10.0	9
20500	MW-SHH-61	HCC515	24	2.5	8
20501	MW-SHH-61	HCC515	6	0.16	9
20502	MW-SHH-61	HCC515	6	0.63	9
20503	MW-SHH-61	HCC515	6	10.0	9
20504	MW-SHH-61	HCC515	6	2.5	9
20505	MW-SHH-61	HEPG2	24	0.16	9
20506	MW-SHH-61	HEPG2	24	0.63	9
20507	MW-SHH-61	HEPG2	24	10.0	9
20508	MW-SHH-61	HEPG2	24	2.5	9
20509	MW-SHH-61	HEPG2	6	0.3700000047680001	9
20510	MW-SHH-61	HEPG2	6	1.1100000143100002	9
20511	MW-SHH-61	HEPG2	6	10.0	9
20512	MW-SHH-61	HEPG2	6	3.32999992371	9
20513	MW-SHH-61	HT29	24	0.159999996424	9
20514	MW-SHH-61	HT29	24	0.3700000047680001	3
20515	MW-SHH-61	HT29	24	0.629999995232	8
20516	MW-SHH-61	HT29	24	1.1100000143100002	3
20517	MW-SHH-61	HT29	24	10.0	12
20518	MW-SHH-61	HT29	24	2.5	9
20519	MW-SHH-61	HT29	24	3.32999992371	3
20520	MW-SHH-61	HT29	6	0.159999996424	8
20521	MW-SHH-61	HT29	6	0.629999995232	9
20522	MW-SHH-61	HT29	6	10.0	9
20523	MW-SHH-61	HT29	6	2.5	9
20524	MW-SHH-61	JURKAT	24	0.160000	3
20525	MW-SHH-61	JURKAT	24	0.370000	3
20526	MW-SHH-61	JURKAT	24	0.3700000047680001	3
20527	MW-SHH-61	JURKAT	24	0.630000	2
20528	MW-SHH-61	JURKAT	24	1.110000	3
20529	MW-SHH-61	JURKAT	24	1.1100000143100002	3
20530	MW-SHH-61	JURKAT	24	10.0	3
20531	MW-SHH-61	JURKAT	24	10.000000	5
20532	MW-SHH-61	JURKAT	24	2.500000	3
20533	MW-SHH-61	JURKAT	24	3.32999992371	3
20534	MW-SHH-61	JURKAT	24	3.330000	3
20535	MW-SHH-61	JURKAT	6	0.160000	6
20536	MW-SHH-61	JURKAT	6	0.3700000047680001	3
20537	MW-SHH-61	JURKAT	6	0.630000	6
20538	MW-SHH-61	JURKAT	6	1.1100000143100002	3
20539	MW-SHH-61	JURKAT	6	10.0	3
20540	MW-SHH-61	JURKAT	6	10.000000	6
20541	MW-SHH-61	JURKAT	6	2.500000	6
20542	MW-SHH-61	JURKAT	6	3.32999992371	3
20543	MW-SHH-61	MCF7	24	0.16	3
20544	MW-SHH-61	MCF7	24	0.63	2
20545	MW-SHH-61	MCF7	24	10.0	3
20546	MW-SHH-61	MCF7	24	2.5	3
20547	MW-SHH-61	MCF7	6	0.159999996424	9
20548	MW-SHH-61	MCF7	6	0.3700000047680001	3
20549	MW-SHH-61	MCF7	6	0.629999995232	9
20550	MW-SHH-61	MCF7	6	1.1100000143100002	3
20551	MW-SHH-61	MCF7	6	10.0	12
20552	MW-SHH-61	MCF7	6	2.5	9
20553	MW-SHH-61	MCF7	6	3.32999992371	3
20554	MW-SHH-61	PC3	24	0.159999996424	12
20555	MW-SHH-61	PC3	24	0.629999995232	12
20556	MW-SHH-61	PC3	24	10.0	12
20557	MW-SHH-61	PC3	24	2.5	12
20558	MW-SHH-61	PC3	6	0.159999996424	3
20559	MW-SHH-61	PC3	6	0.3700000047680001	9
20560	MW-SHH-61	PC3	6	0.629999995232	3
20561	MW-SHH-61	PC3	6	1.1100000143100002	9
20562	MW-SHH-61	PC3	6	10.0	11
20563	MW-SHH-61	PC3	6	2.5	3
20564	MW-SHH-61	PC3	6	3.32999992371	9
20565	MW-SHH-61	U266	24	0.3700000047680001	9
20566	MW-SHH-61	U266	24	1.1100000143100002	9
20567	MW-SHH-61	U266	24	10.0	9
20568	MW-SHH-61	U266	24	3.32999992371	9
20569	MW-SHH-61	U266	6	0.159999996424	9
20570	MW-SHH-61	U266	6	0.629999995232	8
20571	MW-SHH-61	U266	6	10.0	9
20572	MW-SHH-61	U266	6	2.5	9
20573	MW-SHH-97	A375	24	0.16	18
20574	MW-SHH-97	A375	24	0.63	18
20575	MW-SHH-97	A375	24	10.0	18
20576	MW-SHH-97	A375	24	2.5	18
20577	MW-SHH-97	A375	6	0.159999996424	8
20578	MW-SHH-97	A375	6	0.629999995232	9
20579	MW-SHH-97	A375	6	10.0	9
20580	MW-SHH-97	A375	6	2.5	9
20581	MW-SHH-97	A549	24	0.16	9
20582	MW-SHH-97	A549	24	0.63	9
20583	MW-SHH-97	A549	24	10.0	9
20584	MW-SHH-97	A549	24	2.5	9
20585	MW-SHH-97	A549	6	0.159999996424	9
20586	MW-SHH-97	A549	6	0.3700000047680001	3
20587	MW-SHH-97	A549	6	0.629999995232	9
20588	MW-SHH-97	A549	6	1.1100000143100002	3
20589	MW-SHH-97	A549	6	10.0	12
20590	MW-SHH-97	A549	6	2.5	9
20591	MW-SHH-97	A549	6	3.32999992371	3
20592	MW-SHH-97	HA1E	24	0.16	6
20593	MW-SHH-97	HA1E	24	0.3700000047680001	3
20594	MW-SHH-97	HA1E	24	0.63	6
20595	MW-SHH-97	HA1E	24	1.1100000143100002	3
20596	MW-SHH-97	HA1E	24	10.0	9
20597	MW-SHH-97	HA1E	24	2.5	6
20598	MW-SHH-97	HA1E	24	3.32999992371	3
20599	MW-SHH-97	HA1E	6	0.159999996424	5
20600	MW-SHH-97	HA1E	6	0.629999995232	5
20601	MW-SHH-97	HA1E	6	10.0	6
20602	MW-SHH-97	HA1E	6	2.5	6
20603	MW-SHH-97	HCC515	24	0.16	9
20604	MW-SHH-97	HCC515	24	0.63	9
20605	MW-SHH-97	HCC515	24	10.0	9
20606	MW-SHH-97	HCC515	24	2.5	8
20607	MW-SHH-97	HCC515	6	0.16	9
20608	MW-SHH-97	HCC515	6	0.63	9
20609	MW-SHH-97	HCC515	6	10.0	9
20610	MW-SHH-97	HCC515	6	2.5	9
20611	MW-SHH-97	HEPG2	24	0.16	9
20612	MW-SHH-97	HEPG2	24	0.63	9
20613	MW-SHH-97	HEPG2	24	10.0	9
20614	MW-SHH-97	HEPG2	24	2.5	8
20615	MW-SHH-97	HEPG2	6	0.3700000047680001	9
20616	MW-SHH-97	HEPG2	6	1.1100000143100002	9
20617	MW-SHH-97	HEPG2	6	10.0	9
20618	MW-SHH-97	HEPG2	6	3.32999992371	9
20619	MW-SHH-97	HT29	24	0.160000	9
20620	MW-SHH-97	HT29	24	0.3700000047680001	3
20621	MW-SHH-97	HT29	24	0.630000	9
20622	MW-SHH-97	HT29	24	1.1100000143100002	3
20623	MW-SHH-97	HT29	24	10.0	3
20624	MW-SHH-97	HT29	24	10.000000	9
20625	MW-SHH-97	HT29	24	2.500000	9
20626	MW-SHH-97	HT29	24	3.32999992371	3
20627	MW-SHH-97	HT29	6	0.159999996424	9
20628	MW-SHH-97	HT29	6	0.629999995232	8
20629	MW-SHH-97	HT29	6	10.0	9
20630	MW-SHH-97	HT29	6	2.5	8
20631	MW-SHH-97	JURKAT	24	0.160000	3
20632	MW-SHH-97	JURKAT	24	0.370000	3
20633	MW-SHH-97	JURKAT	24	0.3700000047680001	3
20634	MW-SHH-97	JURKAT	24	0.630000	2
20635	MW-SHH-97	JURKAT	24	1.110000	3
20636	MW-SHH-97	JURKAT	24	1.1100000143100002	3
20637	MW-SHH-97	JURKAT	24	10.0	3
20638	MW-SHH-97	JURKAT	24	10.000000	6
20639	MW-SHH-97	JURKAT	24	2.500000	3
20640	MW-SHH-97	JURKAT	24	3.32999992371	3
20641	MW-SHH-97	JURKAT	24	3.330000	3
20642	MW-SHH-97	JURKAT	6	0.160000	6
20643	MW-SHH-97	JURKAT	6	0.3700000047680001	3
20644	MW-SHH-97	JURKAT	6	0.630000	6
20645	MW-SHH-97	JURKAT	6	1.1100000143100002	3
20646	MW-SHH-97	JURKAT	6	10.0	3
20647	MW-SHH-97	JURKAT	6	10.000000	6
20648	MW-SHH-97	JURKAT	6	2.500000	6
20649	MW-SHH-97	JURKAT	6	3.32999992371	2
20650	MW-SHH-97	MCF7	24	0.16	3
20651	MW-SHH-97	MCF7	24	0.63	2
20652	MW-SHH-97	MCF7	24	10.0	3
20653	MW-SHH-97	MCF7	24	2.5	3
20654	MW-SHH-97	MCF7	6	0.159999996424	9
20655	MW-SHH-97	MCF7	6	0.3700000047680001	3
20656	MW-SHH-97	MCF7	6	0.629999995232	9
20657	MW-SHH-97	MCF7	6	1.1100000143100002	3
20658	MW-SHH-97	MCF7	6	10.0	12
20659	MW-SHH-97	MCF7	6	2.5	9
20660	MW-SHH-97	MCF7	6	3.32999992371	3
20661	MW-SHH-97	PC3	24	0.159999996424	12
20662	MW-SHH-97	PC3	24	0.629999995232	12
20663	MW-SHH-97	PC3	24	10.0	12
20664	MW-SHH-97	PC3	24	2.5	11
20665	MW-SHH-97	PC3	6	0.159999996424	3
20666	MW-SHH-97	PC3	6	0.3700000047680001	9
20667	MW-SHH-97	PC3	6	0.629999995232	3
20668	MW-SHH-97	PC3	6	1.1100000143100002	9
20669	MW-SHH-97	PC3	6	10.0	12
20670	MW-SHH-97	PC3	6	2.5	3
20671	MW-SHH-97	PC3	6	3.32999992371	8
20672	MW-SHH-97	U266	24	0.3700000047680001	9
20673	MW-SHH-97	U266	24	1.1100000143100002	9
20674	MW-SHH-97	U266	24	10.0	8
20675	MW-SHH-97	U266	24	3.32999992371	9
20676	MW-SHH-97	U266	6	0.159999996424	9
20677	MW-SHH-97	U266	6	0.629999995232	9
20678	MW-SHH-97	U266	6	10.0	9
